"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_001MA","B19001_001EA","B19001_002E","B19001_002M","B19001_002MA","B19001_002EA","B19001_003E","B19001_003M","B19001_003MA","B19001_003EA","B19001_004E","B19001_004M","B19001_004MA","B19001_004EA","B19001_005E","B19001_005M","B19001_005MA","B19001_005EA","B19001_006E","B19001_006M","B19001_006MA","B19001_006EA","B19001_007E","B19001_007M","B19001_007MA","B19001_007EA","B19001_008E","B19001_008M","B19001_008MA","B19001_008EA","B19001_009E","B19001_009EA","B19001_009M","B19001_009MA","B19001_010E","B19001_010EA","B19001_010M","B19001_010MA","B19001_011E","B19001_011M","B19001_011MA","B19001_011EA","B19001_012E","B19001_012EA","B19001_012M","B19001_012MA","B19001_013E","B19001_013EA","B19001_013M","B19001_013MA","B19001_014E","B19001_014EA","B19001_014M","B19001_014MA","B19001_015E","B19001_015EA","B19001_015M","B19001_015MA","B19001_016E","B19001_016M","B19001_016MA","B19001_016EA","B19001_017E","B19001_017EA","B19001_017M","B19001_017MA",
"1500000US530330250013","Block Group 3, Census Tract 250.01, King County, Washington","502","55","null","null","10","15","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","30","25","null","null","26","23","null","null","10","null","15","null","10","null","15","null","9","15","null","null","10","null","15","null","86","null","41","null","68","null","53","null","51","null","35","null","87","43","null","null","105","null","47","null",
"1500000US530330250014","Block Group 4, Census Tract 250.01, King County, Washington","378","56","null","null","0","12","null","null","0","12","null","null","9","14","null","null","0","12","null","null","40","49","null","null","10","15","null","null","10","14","null","null","10","null","16","null","0","null","12","null","10","15","null","null","0","null","12","null","0","null","12","null","21","null","20","null","44","null","28","null","130","63","null","null","94","null","44","null",
"1500000US530330250031","Block Group 1, Census Tract 250.03, King County, Washington","388","84","null","null","18","27","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","16","26","null","null","17","null","28","null","37","null","41","null","49","null","44","null","18","null","29","null","70","51","null","null","163","null","70","null",
"1500000US530330250032","Block Group 2, Census Tract 250.03, King County, Washington","400","106","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","19","31","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","44","null","51","null","9","null","17","null","0","null","12","null","17","null","29","null","126","93","null","null","185","null","72","null",
"1500000US530330250033","Block Group 3, Census Tract 250.03, King County, Washington","558","127","null","null","19","30","null","null","19","29","null","null","17","27","null","null","23","37","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","44","null","48","null","18","29","null","null","19","null","30","null","60","null","70","null","81","null","62","null","77","null","57","null","61","46","null","null","120","null","68","null",
"1500000US530330250034","Block Group 4, Census Tract 250.03, King County, Washington","524","99","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","18","28","null","null","0","12","null","null","0","12","null","null","0","null","12","null","60","null","79","null","0","12","null","null","71","null","50","null","32","null","37","null","62","null","52","null","0","null","12","null","51","57","null","null","230","null","93","null",
"1500000US530330250035","Block Group 5, Census Tract 250.03, King County, Washington","733","121","null","null","18","28","null","null","0","12","null","null","0","12","null","null","0","12","null","null","19","30","null","null","0","12","null","null","53","60","null","null","0","null","12","null","38","null","43","null","0","12","null","null","113","null","107","null","14","null","22","null","109","null","93","null","73","null","61","null","110","91","null","null","186","null","94","null",
"1500000US530330250051","Block Group 1, Census Tract 250.05, King County, Washington","1023","95","null","null","16","20","null","null","0","12","null","null","0","12","null","null","8","12","null","null","13","19","null","null","43","47","null","null","0","12","null","null","0","null","12","null","7","null","10","null","33","28","null","null","48","null","41","null","71","null","44","null","69","null","34","null","64","null","40","null","108","45","null","null","543","null","90","null",
"1500000US530330250052","Block Group 2, Census Tract 250.05, King County, Washington","958","99","null","null","32","39","null","null","24","22","null","null","0","12","null","null","35","32","null","null","45","40","null","null","32","24","null","null","22","20","null","null","0","null","12","null","43","null","42","null","41","30","null","null","128","null","52","null","189","null","66","null","132","null","52","null","76","null","59","null","127","53","null","null","32","null","22","null",
"1500000US530330250061","Block Group 1, Census Tract 250.06, King County, Washington","439","116","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","7","13","null","null","0","null","12","null","0","null","12","null","0","12","null","null","29","null","24","null","27","null","31","null","63","null","70","null","32","null","31","null","0","12","null","null","281","null","110","null",
"1500000US530330250062","Block Group 2, Census Tract 250.06, King County, Washington","1315","155","null","null","15","25","null","null","0","12","null","null","12","19","null","null","98","94","null","null","0","12","null","null","14","24","null","null","28","32","null","null","58","null","69","null","32","null","37","null","15","23","null","null","109","null","92","null","99","null","65","null","188","null","96","null","64","null","40","null","237","96","null","null","346","null","103","null",
"1500000US530330250063","Block Group 3, Census Tract 250.06, King County, Washington","675","101","null","null","0","12","null","null","24","39","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","9","null","14","null","26","40","null","null","49","null","42","null","54","null","46","null","92","null","59","null","29","null","25","null","102","68","null","null","290","null","101","null",
"1500000US530330251011","Block Group 1, Census Tract 251.01, King County, Washington","654","129","null","null","69","71","null","null","0","12","null","null","0","12","null","null","67","82","null","null","0","12","null","null","25","28","null","null","45","71","null","null","0","null","12","null","16","null","25","null","53","69","null","null","61","null","44","null","146","null","104","null","76","null","82","null","0","null","12","null","75","77","null","null","21","null","23","null",
