"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_001MA","B19001_001EA","B19001_002E","B19001_002M","B19001_002MA","B19001_002EA","B19001_003E","B19001_003EA","B19001_003M","B19001_003MA","B19001_004E","B19001_004M","B19001_004MA","B19001_004EA","B19001_005E","B19001_005EA","B19001_005M","B19001_005MA","B19001_006E","B19001_006EA","B19001_006M","B19001_006MA","B19001_007E","B19001_007M","B19001_007MA","B19001_007EA","B19001_008E","B19001_008M","B19001_008MA","B19001_008EA","B19001_009E","B19001_009M","B19001_009MA","B19001_009EA","B19001_010E","B19001_010EA","B19001_010M","B19001_010MA","B19001_011E","B19001_011EA","B19001_011M","B19001_011MA","B19001_012E","B19001_012M","B19001_012MA","B19001_012EA","B19001_013E","B19001_013M","B19001_013MA","B19001_013EA","B19001_014E","B19001_014M","B19001_014MA","B19001_014EA","B19001_015E","B19001_015EA","B19001_015M","B19001_015MA","B19001_016E","B19001_016EA","B19001_016M","B19001_016MA","B19001_017E","B19001_017EA","B19001_017M","B19001_017MA",
"1500000US530330112001","Block Group 1, Census Tract 112, King County, Washington","429","82","null","null","127","78","null","null","38","null","33","null","0","12","null","null","0","null","12","null","5","null","10","null","3","6","null","null","23","25","null","null","0","12","null","null","5","null","8","null","49","null","43","null","78","43","null","null","40","39","null","null","49","40","null","null","12","null","14","null","0","null","12","null","0","null","12","null",
"1500000US530330112002","Block Group 2, Census Tract 112, King County, Washington","392","85","null","null","30","32","null","null","24","null","29","null","7","12","null","null","73","null","62","null","30","null","45","null","17","26","null","null","17","25","null","null","59","60","null","null","10","null","15","null","0","null","12","null","16","19","null","null","53","47","null","null","45","34","null","null","11","null","16","null","0","null","12","null","0","null","12","null",
"1500000US530330112003","Block Group 3, Census Tract 112, King County, Washington","591","114","null","null","27","34","null","null","79","null","88","null","54","53","null","null","52","null","39","null","70","null","53","null","79","66","null","null","19","22","null","null","0","12","null","null","28","null","36","null","29","null","31","null","39","27","null","null","38","36","null","null","34","41","null","null","0","null","12","null","18","null","20","null","25","null","36","null",
"1500000US530330113001","Block Group 1, Census Tract 113, King County, Washington","1307","140","null","null","89","58","null","null","130","null","92","null","184","97","null","null","60","null","48","null","59","null","50","null","299","166","null","null","89","60","null","null","0","12","null","null","62","null","79","null","45","null","42","null","16","27","null","null","70","48","null","null","73","43","null","null","21","null","39","null","43","null","40","null","67","null","59","null",
"1500000US530330113002","Block Group 2, Census Tract 113, King County, Washington","420","84","null","null","30","35","null","null","15","null","25","null","0","12","null","null","15","null","25","null","0","null","12","null","0","12","null","null","34","49","null","null","12","19","null","null","8","null","13","null","0","null","12","null","110","75","null","null","91","67","null","null","10","17","null","null","46","null","49","null","38","null","36","null","11","null","17","null",
"1500000US530330113003","Block Group 3, Census Tract 113, King County, Washington","316","102","null","null","0","12","null","null","0","null","12","null","0","12","null","null","17","null","27","null","16","null","26","null","0","12","null","null","0","12","null","null","41","39","null","null","36","null","45","null","10","null","17","null","65","77","null","null","68","50","null","null","42","31","null","null","21","null","25","null","0","null","12","null","0","null","12","null",
"1500000US530330113004","Block Group 4, Census Tract 113, King County, Washington","433","78","null","null","0","12","null","null","15","null","24","null","0","12","null","null","16","null","25","null","28","null","32","null","54","64","null","null","15","24","null","null","0","12","null","null","0","null","12","null","71","null","54","null","33","34","null","null","40","37","null","null","59","40","null","null","45","null","43","null","43","null","49","null","14","null","22","null",
"1500000US530330113005","Block Group 5, Census Tract 113, King County, Washington","518","109","null","null","0","12","null","null","69","null","72","null","0","12","null","null","0","null","12","null","50","null","38","null","0","12","null","null","88","78","null","null","14","23","null","null","0","null","12","null","28","null","49","null","44","33","null","null","105","65","null","null","34","42","null","null","59","null","65","null","19","null","29","null","8","null","15","null",
"1500000US530330114011","Block Group 1, Census Tract 114.01, King County, Washington","646","117","null","null","79","43","null","null","7","null","11","null","42","62","null","null","2","null","6","null","26","null","25","null","10","15","null","null","55","47","null","null","96","69","null","null","44","null","34","null","68","null","58","null","58","34","null","null","55","34","null","null","62","37","null","null","23","null","22","null","0","null","12","null","19","null","22","null",
"1500000US530330114012","Block Group 2, Census Tract 114.01, King County, Washington","510","94","null","null","17","19","null","null","15","null","17","null","5","9","null","null","40","null","40","null","8","null","12","null","26","24","null","null","18","19","null","null","97","78","null","null","8","null","14","null","34","null","28","null","72","39","null","null","68","42","null","null","70","51","null","null","19","null","23","null","7","null","12","null","6","null","9","null",
"1500000US530330114013","Block Group 3, Census Tract 114.01, King County, Washington","550","63","null","null","19","20","null","null","0","null","12","null","27","24","null","null","0","null","12","null","17","null","20","null","9","14","null","null","9","14","null","null","26","29","null","null","34","null","30","null","53","null","31","null","99","67","null","null","104","63","null","null","65","36","null","null","33","null","29","null","47","null","40","null","8","null","10","null",
"1500000US530330114021","Block Group 1, Census Tract 114.02, King County, Washington","585","71","null","null","26","22","null","null","29","null","32","null","24","32","null","null","22","null","21","null","25","null","23","null","24","22","null","null","56","38","null","null","9","14","null","null","47","null","47","null","92","null","62","null","92","56","null","null","38","30","null","null","29","24","null","null","46","null","34","null","18","null","20","null","8","null","12","null",
"1500000US530330114022","Block Group 2, Census Tract 114.02, King County, Washington","612","102","null","null","57","43","null","null","7","null","12","null","57","48","null","null","63","null","44","null","9","null","12","null","13","16","null","null","39","41","null","null","6","11","null","null","47","null","45","null","36","null","43","null","48","28","null","null","81","55","null","null","57","51","null","null","68","null","57","null","0","null","12","null","24","null","18","null",
"1500000US530330114023","Block Group 3, Census Tract 114.02, King County, Washington","748","91","null","null","180","60","null","null","34","null","41","null","60","50","null","null","23","null","22","null","46","null","46","null","12","14","null","null","24","37","null","null","20","24","null","null","49","null","41","null","18","null","19","null","77","47","null","null","60","35","null","null","96","54","null","null","22","null","20","null","19","null","22","null","8","null","12","null",
"1500000US530330115001","Block Group 1, Census Tract 115, King County, Washington","534","66","null","null","0","12","null","null","0","null","12","null","9","14","null","null","9","null","14","null","10","null","14","null","17","18","null","null","6","10","null","null","43","46","null","null","9","null","13","null","41","null","28","null","34","27","null","null","120","51","null","null","46","34","null","null","59","null","34","null","97","null","51","null","34","null","25","null",
"1500000US530330115002","Block Group 2, Census Tract 115, King County, Washington","675","69","null","null","0","12","null","null","10","null","16","null","0","12","null","null","11","null","16","null","0","null","12","null","30","28","null","null","23","22","null","null","49","35","null","null","64","null","49","null","74","null","53","null","50","26","null","null","88","44","null","null","63","46","null","null","100","null","60","null","66","null","43","null","47","null","28","null",
"1500000US530330115003","Block Group 3, Census Tract 115, King County, Washington","767","75","null","null","0","12","null","null","16","null","19","null","47","49","null","null","38","null","45","null","9","null","15","null","63","54","null","null","18","20","null","null","57","40","null","null","27","null","22","null","36","null","43","null","58","32","null","null","57","35","null","null","62","35","null","null","88","null","57","null","121","null","66","null","70","null","33","null",
"1500000US530330116001","Block Group 1, Census Tract 116, King County, Washington","636","118","null","null","20","32","null","null","0","null","12","null","45","68","null","null","49","null","55","null","20","null","32","null","26","41","null","null","22","35","null","null","0","12","null","null","0","null","12","null","55","null","49","null","0","12","null","null","83","61","null","null","74","60","null","null","48","null","26","null","89","null","66","null","105","null","71","null",
"1500000US530330116002","Block Group 2, Census Tract 116, King County, Washington","558","112","null","null","26","32","null","null","16","null","27","null","0","12","null","null","0","null","12","null","20","null","31","null","57","86","null","null","0","12","null","null","15","27","null","null","18","null","28","null","13","null","20","null","36","42","null","null","48","48","null","null","34","37","null","null","113","null","88","null","26","null","40","null","136","null","75","null",
"1500000US530330116003","Block Group 3, Census Tract 116, King County, Washington","557","90","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","29","35","null","null","37","42","null","null","0","null","12","null","56","null","44","null","42","38","null","null","24","27","null","null","151","71","null","null","45","null","39","null","53","null","43","null","120","null","59","null",
"1500000US530330116004","Block Group 4, Census Tract 116, King County, Washington","364","67","null","null","28","21","null","null","0","null","12","null","0","12","null","null","20","null","31","null","0","null","12","null","25","38","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","14","23","null","null","55","39","null","null","56","46","null","null","44","null","45","null","51","null","39","null","71","null","43","null",
"1500000US530330116005","Block Group 5, Census Tract 116, King County, Washington","458","78","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","23","null","36","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","77","null","62","null","20","33","null","null","17","27","null","null","66","55","null","null","68","null","52","null","50","null","48","null","137","null","72","null",
"1500000US530330116006","Block Group 6, Census Tract 116, King County, Washington","522","114","null","null","27","43","null","null","0","null","12","null","82","101","null","null","29","null","47","null","57","null","55","null","0","12","null","null","0","12","null","null","0","12","null","null","21","null","34","null","16","null","25","null","21","34","null","null","28","43","null","null","56","56","null","null","13","null","20","null","89","null","63","null","83","null","51","null",
"1500000US530330117001","Block Group 1, Census Tract 117, King County, Washington","421","108","null","null","70","60","null","null","110","null","94","null","0","12","null","null","32","null","51","null","46","null","47","null","10","16","null","null","0","12","null","null","32","28","null","null","0","null","12","null","0","null","12","null","20","32","null","null","50","43","null","null","6","14","null","null","24","null","27","null","21","null","24","null","0","null","12","null",
"1500000US530330117002","Block Group 2, Census Tract 117, King County, Washington","476","85","null","null","12","17","null","null","42","null","35","null","0","12","null","null","9","null","13","null","44","null","51","null","0","12","null","null","11","20","null","null","10","16","null","null","28","null","26","null","13","null","20","null","65","54","null","null","70","62","null","null","45","34","null","null","103","null","61","null","24","null","26","null","0","null","12","null",
"1500000US530330117003","Block Group 3, Census Tract 117, King County, Washington","494","87","null","null","0","12","null","null","19","null","22","null","4","9","null","null","7","null","16","null","16","null","19","null","50","49","null","null","56","63","null","null","0","12","null","null","0","null","12","null","56","null","43","null","0","12","null","null","82","50","null","null","27","24","null","null","15","null","23","null","131","null","71","null","31","null","35","null",
"1500000US530330117004","Block Group 4, Census Tract 117, King County, Washington","318","92","null","null","5","9","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","35","54","null","null","36","46","null","null","35","34","null","null","0","null","12","null","20","null","23","null","55","48","null","null","57","58","null","null","23","25","null","null","21","null","24","null","21","null","23","null","10","null","17","null",
