"GEO_ID","NAME","B19001_001E","B19001_001EA","B19001_001M","B19001_001MA","B19001_002E","B19001_002EA","B19001_002M","B19001_002MA","B19001_003E","B19001_003EA","B19001_003M","B19001_003MA","B19001_004E","B19001_004EA","B19001_004M","B19001_004MA","B19001_005E","B19001_005EA","B19001_005M","B19001_005MA","B19001_006E","B19001_006EA","B19001_006M","B19001_006MA","B19001_007E","B19001_007M","B19001_007MA","B19001_007EA","B19001_008E","B19001_008EA","B19001_008M","B19001_008MA","B19001_009E","B19001_009M","B19001_009MA","B19001_009EA","B19001_010E","B19001_010EA","B19001_010M","B19001_010MA","B19001_011E","B19001_011EA","B19001_011M","B19001_011MA","B19001_012E","B19001_012EA","B19001_012M","B19001_012MA","B19001_013E","B19001_013EA","B19001_013M","B19001_013MA","B19001_014E","B19001_014EA","B19001_014M","B19001_014MA","B19001_015E","B19001_015EA","B19001_015M","B19001_015MA","B19001_016E","B19001_016EA","B19001_016M","B19001_016MA","B19001_017E","B19001_017M","B19001_017MA","B19001_017EA",
"1500000US530330322151","Block Group 1, Census Tract 322.15, King County, Washington","592","null","89","null","15","null","21","null","0","null","12","null","0","null","12","null","0","null","12","null","12","null","19","null","0","12","null","null","22","null","32","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","47","null","31","null","21","null","21","null","25","null","23","null","108","null","44","null","342","108","null","null",
"1500000US530330322152","Block Group 2, Census Tract 322.15, King County, Washington","967","null","91","null","29","null","27","null","0","null","12","null","11","null","17","null","18","null","18","null","7","null","12","null","23","34","null","null","7","null","11","null","0","12","null","null","0","null","12","null","0","null","12","null","20","null","22","null","45","null","34","null","38","null","26","null","78","null","48","null","151","null","61","null","540","82","null","null",
"1500000US530330323071","Block Group 1, Census Tract 323.07, King County, Washington","574","null","69","null","16","null","26","null","0","null","12","null","13","null","20","null","0","null","12","null","0","null","12","null","15","24","null","null","24","null","27","null","12","19","null","null","11","null","18","null","0","null","12","null","0","null","12","null","37","null","33","null","35","null","38","null","19","null","30","null","189","null","81","null","203","73","null","null",
"1500000US530330323072","Block Group 2, Census Tract 323.07, King County, Washington","421","null","73","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","12","18","null","null","0","null","12","null","0","null","12","null","66","null","52","null","50","null","46","null","102","null","93","null","13","null","21","null","72","null","45","null","106","59","null","null",
"1500000US530330323073","Block Group 3, Census Tract 323.07, King County, Washington","416","null","84","null","47","null","71","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","12","null","19","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","49","null","35","null","70","null","51","null","69","null","43","null","70","null","46","null","99","59","null","null",
"1500000US530330323074","Block Group 4, Census Tract 323.07, King County, Washington","406","null","98","null","0","null","12","null","14","null","20","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","13","21","null","null","50","null","75","null","15","null","23","null","15","null","26","null","56","null","41","null","58","null","55","null","20","null","31","null","58","null","53","null","107","51","null","null",
"1500000US530330323075","Block Group 5, Census Tract 323.07, King County, Washington","312","null","95","null","0","null","12","null","15","null","24","null","0","null","12","null","0","null","12","null","0","null","12","null","46","73","null","null","0","null","12","null","0","12","null","null","0","null","12","null","15","null","24","null","15","null","24","null","0","null","12","null","14","null","23","null","27","null","29","null","106","null","52","null","74","47","null","null",
"1500000US530330323091","Block Group 1, Census Tract 323.09, King County, Washington","776","null","147","null","0","null","12","null","44","null","71","null","15","null","25","null","25","null","39","null","0","null","12","null","0","12","null","null","0","null","12","null","14","22","null","null","0","null","12","null","16","null","25","null","36","null","56","null","147","null","67","null","118","null","69","null","182","null","93","null","65","null","53","null","114","71","null","null",
"1500000US530330323092","Block Group 2, Census Tract 323.09, King County, Washington","3040","null","234","null","133","null","65","null","88","null","80","null","104","null","67","null","88","null","91","null","86","null","60","null","73","79","null","null","100","null","87","null","55","54","null","null","0","null","17","null","40","null","48","null","157","null","105","null","414","null","165","null","381","null","137","null","424","null","211","null","559","null","192","null","338","123","null","null",
"1500000US530330323093","Block Group 3, Census Tract 323.09, King County, Washington","849","null","126","null","17","null","27","null","17","null","27","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","17","null","28","null","0","12","null","null","12","null","24","null","15","null","23","null","49","null","56","null","65","null","53","null","20","null","27","null","136","null","93","null","155","null","78","null","346","119","null","null",
"1500000US530330323111","Block Group 1, Census Tract 323.11, King County, Washington","407","null","75","null","0","null","12","null","17","null","26","null","16","null","28","null","0","null","12","null","20","null","28","null","22","34","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","36","null","32","null","33","null","40","null","35","null","40","null","0","null","12","null","45","null","52","null","183","76","null","null",
"1500000US530330323112","Block Group 2, Census Tract 323.11, King County, Washington","505","null","120","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","64","68","null","null","0","null","12","null","0","null","12","null","14","null","21","null","93","null","72","null","57","null","43","null","34","null","39","null","52","null","47","null","191","99","null","null",
"1500000US530330323113","Block Group 3, Census Tract 323.11, King County, Washington","358","null","77","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","25","null","42","null","9","16","null","null","0","null","12","null","19","null","28","null","17","null","28","null","22","null","26","null","129","null","75","null","20","null","34","null","44","null","43","null","73","54","null","null",
"1500000US530330323114","Block Group 4, Census Tract 323.11, King County, Washington","481","null","105","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","15","null","23","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","59","null","46","null","95","null","65","null","17","null","28","null","58","null","47","null","78","null","51","null","159","96","null","null",
