"GEO_ID","NAME","B19001_001E","B19001_001EA","B19001_001M","B19001_001MA","B19001_002E","B19001_002EA","B19001_002M","B19001_002MA","B19001_003E","B19001_003EA","B19001_003M","B19001_003MA","B19001_004E","B19001_004EA","B19001_004M","B19001_004MA","B19001_005E","B19001_005EA","B19001_005M","B19001_005MA","B19001_006E","B19001_006EA","B19001_006M","B19001_006MA","B19001_007E","B19001_007EA","B19001_007M","B19001_007MA","B19001_008E","B19001_008EA","B19001_008M","B19001_008MA","B19001_009E","B19001_009EA","B19001_009M","B19001_009MA","B19001_010E","B19001_010M","B19001_010MA","B19001_010EA","B19001_011E","B19001_011M","B19001_011MA","B19001_011EA","B19001_012E","B19001_012EA","B19001_012M","B19001_012MA","B19001_013E","B19001_013M","B19001_013MA","B19001_013EA","B19001_014E","B19001_014EA","B19001_014M","B19001_014MA","B19001_015E","B19001_015M","B19001_015MA","B19001_015EA","B19001_016E","B19001_016EA","B19001_016M","B19001_016MA","B19001_017E","B19001_017EA","B19001_017M","B19001_017MA",
"1500000US530330322101","Block Group 1, Census Tract 322.10, King County, Washington","537","null","167","null","0","null","12","null","15","null","28","null","0","null","12","null","15","null","23","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","81","132","null","null","51","49","null","null","0","null","12","null","51","57","null","null","48","null","52","null","0","12","null","null","58","null","56","null","218","null","114","null",
"1500000US530330322102","Block Group 2, Census Tract 322.10, King County, Washington","1775","null","190","null","0","null","17","null","21","null","34","null","0","null","17","null","25","null","39","null","20","null","32","null","85","null","79","null","75","null","68","null","24","null","39","null","0","17","null","null","56","51","null","null","122","null","95","null","188","102","null","null","156","null","109","null","250","109","null","null","311","null","109","null","442","null","164","null",
"1500000US530330322103","Block Group 3, Census Tract 322.10, King County, Washington","2101","null","235","null","82","null","78","null","120","null","115","null","53","null","63","null","0","null","17","null","101","null","128","null","53","null","62","null","21","null","32","null","0","null","17","null","20","31","null","null","138","109","null","null","85","null","74","null","303","145","null","null","335","null","123","null","239","117","null","null","187","null","104","null","364","null","194","null",
"1500000US530330322111","Block Group 1, Census Tract 322.11, King County, Washington","624","null","72","null","22","null","24","null","9","null","16","null","32","null","49","null","15","null","17","null","10","null","15","null","0","null","12","null","16","null","19","null","0","null","12","null","25","20","null","null","9","15","null","null","68","null","42","null","135","77","null","null","69","null","34","null","41","35","null","null","49","null","31","null","124","null","49","null",
"1500000US530330322112","Block Group 2, Census Tract 322.11, King County, Washington","614","null","75","null","0","null","12","null","0","null","12","null","8","null","13","null","15","null","18","null","0","null","12","null","26","null","38","null","0","null","12","null","0","null","12","null","0","12","null","null","37","49","null","null","46","null","28","null","53","28","null","null","100","null","44","null","67","38","null","null","120","null","52","null","142","null","69","null",
"1500000US530330322113","Block Group 3, Census Tract 322.11, King County, Washington","494","null","52","null","25","null","24","null","0","null","12","null","0","null","12","null","0","null","12","null","7","null","12","null","8","null","12","null","0","null","12","null","9","null","14","null","10","15","null","null","49","32","null","null","22","null","21","null","66","39","null","null","46","null","29","null","48","32","null","null","129","null","59","null","75","null","36","null",
"1500000US530330322121","Block Group 1, Census Tract 322.12, King County, Washington","838","null","108","null","17","null","25","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","24","null","39","null","0","null","12","null","26","42","null","null","0","12","null","null","95","null","66","null","80","54","null","null","114","null","68","null","134","78","null","null","228","null","90","null","120","null","62","null",
"1500000US530330322122","Block Group 2, Census Tract 322.12, King County, Washington","353","null","76","null","31","null","28","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","19","null","29","null","31","24","null","null","30","null","34","null","18","27","null","null","95","null","60","null","129","null","77","null",
"1500000US530330322123","Block Group 3, Census Tract 322.12, King County, Washington","480","null","82","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","52","43","null","null","78","null","58","null","48","38","null","null","143","null","73","null","159","null","86","null",
"1500000US530330322124","Block Group 4, Census Tract 322.12, King County, Washington","1250","null","184","null","55","null","50","null","0","null","12","null","17","null","25","null","0","null","12","null","55","null","50","null","0","null","12","null","65","null","64","null","0","null","12","null","23","36","null","null","113","82","null","null","170","null","118","null","202","121","null","null","158","null","85","null","133","81","null","null","85","null","62","null","174","null","112","null",
"1500000US530330322131","Block Group 1, Census Tract 322.13, King County, Washington","395","null","58","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","11","null","18","null","7","null","10","null","0","null","12","null","0","null","12","null","39","36","null","null","24","21","null","null","8","null","13","null","35","27","null","null","83","null","54","null","76","50","null","null","65","null","53","null","47","null","31","null",
