"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_001MA","B02001_001EA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007M","B02001_007MA","B02001_007EA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1500000US530330288022","Block Group 2, Census Tract 288.02, King County, Washington","1348","416","null","null","801","302","null","null","59","106","null","null","0","12","null","null","371","null","261","null","22","36","null","null","0","12","null","null","95","104","null","null","0","12","null","null","95","null","104","null",
"1500000US530330288023","Block Group 3, Census Tract 288.02, King County, Washington","970","369","null","null","268","220","null","null","471","224","null","null","8","17","null","null","45","null","45","null","32","51","null","null","0","12","null","null","146","193","null","null","14","23","null","null","132","null","189","null",
"1500000US530330288024","Block Group 4, Census Tract 288.02, King County, Washington","2224","748","null","null","939","443","null","null","841","602","null","null","25","39","null","null","186","null","181","null","0","12","null","null","111","175","null","null","122","130","null","null","0","12","null","null","122","null","130","null",
"1500000US530330289011","Block Group 1, Census Tract 289.01, King County, Washington","1176","287","null","null","921","265","null","null","39","64","null","null","0","12","null","null","99","null","85","null","0","12","null","null","0","12","null","null","117","118","null","null","5","12","null","null","112","null","118","null",
"1500000US530330289012","Block Group 2, Census Tract 289.01, King County, Washington","531","162","null","null","381","136","null","null","0","12","null","null","0","12","null","null","150","null","164","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null",
"1500000US530330289013","Block Group 3, Census Tract 289.01, King County, Washington","819","227","null","null","548","162","null","null","12","18","null","null","0","12","null","null","102","null","114","null","0","12","null","null","0","12","null","null","157","153","null","null","0","12","null","null","157","null","153","null",
"1500000US530330289014","Block Group 4, Census Tract 289.01, King County, Washington","738","201","null","null","689","202","null","null","7","12","null","null","0","12","null","null","9","null","14","null","0","12","null","null","0","12","null","null","33","41","null","null","0","12","null","null","33","null","41","null",
"1500000US530330289021","Block Group 1, Census Tract 289.02, King County, Washington","1247","794","null","null","357","222","null","null","58","72","null","null","0","12","null","null","419","null","686","null","0","12","null","null","361","446","null","null","52","83","null","null","0","12","null","null","52","null","83","null",
"1500000US530330289022","Block Group 2, Census Tract 289.02, King County, Washington","1439","427","null","null","693","300","null","null","349","354","null","null","28","51","null","null","136","null","111","null","76","74","null","null","13","23","null","null","144","91","null","null","0","12","null","null","144","null","91","null",
"1500000US530330289023","Block Group 3, Census Tract 289.02, King County, Washington","1103","455","null","null","379","179","null","null","450","466","null","null","15","23","null","null","171","null","194","null","41","72","null","null","11","20","null","null","36","38","null","null","0","12","null","null","36","null","38","null",
"1500000US530330289024","Block Group 4, Census Tract 289.02, King County, Washington","1121","368","null","null","720","270","null","null","32","37","null","null","25","40","null","null","183","null","161","null","55","88","null","null","0","12","null","null","106","96","null","null","84","92","null","null","22","null","26","null",
"1500000US530330289025","Block Group 5, Census Tract 289.02, King County, Washington","1661","567","null","null","765","406","null","null","259","340","null","null","0","12","null","null","83","null","101","null","110","172","null","null","366","292","null","null","78","127","null","null","0","12","null","null","78","null","127","null",
"1500000US530330290011","Block Group 1, Census Tract 290.01, King County, Washington","911","188","null","null","683","156","null","null","21","34","null","null","0","12","null","null","128","null","101","null","0","12","null","null","2","4","null","null","77","102","null","null","0","12","null","null","77","null","102","null",
"1500000US530330290012","Block Group 2, Census Tract 290.01, King County, Washington","947","254","null","null","621","209","null","null","21","23","null","null","0","12","null","null","86","null","70","null","0","12","null","null","149","228","null","null","70","90","null","null","0","12","null","null","70","null","90","null",
"1500000US530330290013","Block Group 3, Census Tract 290.01, King County, Washington","931","278","null","null","768","260","null","null","12","19","null","null","0","12","null","null","80","null","88","null","0","12","null","null","15","19","null","null","56","50","null","null","20","33","null","null","36","null","37","null",
"1500000US530330290014","Block Group 4, Census Tract 290.01, King County, Washington","1798","297","null","null","1410","312","null","null","36","41","null","null","22","35","null","null","189","null","106","null","0","12","null","null","64","77","null","null","77","64","null","null","0","12","null","null","77","null","64","null",
"1500000US530330290031","Block Group 1, Census Tract 290.03, King County, Washington","1338","587","null","null","328","153","null","null","79","66","null","null","0","12","null","null","613","null","348","null","0","12","null","null","52","82","null","null","266","172","null","null","34","55","null","null","232","null","164","null",
"1500000US530330290032","Block Group 2, Census Tract 290.03, King County, Washington","1513","563","null","null","831","384","null","null","102","121","null","null","37","60","null","null","456","null","358","null","0","12","null","null","76","119","null","null","11","28","null","null","0","12","null","null","11","null","28","null",
"1500000US530330290033","Block Group 3, Census Tract 290.03, King County, Washington","1607","464","null","null","911","393","null","null","196","142","null","null","43","68","null","null","241","null","159","null","0","12","null","null","119","167","null","null","97","107","null","null","0","12","null","null","97","null","107","null",
"1500000US530330290034","Block Group 4, Census Tract 290.03, King County, Washington","977","404","null","null","798","424","null","null","103","112","null","null","0","12","null","null","28","null","32","null","0","12","null","null","0","12","null","null","48","54","null","null","0","12","null","null","48","null","54","null",
"1500000US530330290035","Block Group 5, Census Tract 290.03, King County, Washington","867","326","null","null","415","215","null","null","384","322","null","null","0","12","null","null","56","null","82","null","0","12","null","null","0","12","null","null","12","18","null","null","12","18","null","null","0","null","12","null",
"1500000US530330290041","Block Group 1, Census Tract 290.04, King County, Washington","1896","269","null","null","945","197","null","null","437","229","null","null","42","65","null","null","181","null","111","null","29","33","null","null","139","136","null","null","123","83","null","null","18","28","null","null","105","null","76","null",
"1500000US530330290042","Block Group 2, Census Tract 290.04, King County, Washington","2173","404","null","null","924","336","null","null","351","159","null","null","25","32","null","null","0","null","12","null","352","221","null","null","420","258","null","null","101","106","null","null","9","15","null","null","92","null","105","null",
"1500000US530330291011","Block Group 1, Census Tract 291.01, King County, Washington","1252","260","null","null","733","178","null","null","244","186","null","null","0","12","null","null","150","null","95","null","16","26","null","null","0","12","null","null","109","79","null","null","41","65","null","null","68","null","53","null",
"1500000US530330291012","Block Group 2, Census Tract 291.01, King County, Washington","1964","443","null","null","797","201","null","null","313","403","null","null","94","142","null","null","459","null","179","null","6","10","null","null","31","36","null","null","264","279","null","null","38","61","null","null","226","null","274","null",
"1500000US530330291021","Block Group 1, Census Tract 291.02, King County, Washington","1604","401","null","null","605","174","null","null","375","261","null","null","23","41","null","null","236","null","195","null","0","12","null","null","220","122","null","null","145","107","null","null","38","26","null","null","107","null","106","null",
