"GEO_ID","NAME","B02001_001E","B02001_001EA","B02001_001M","B02001_001MA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003EA","B02001_003M","B02001_003MA","B02001_004E","B02001_004EA","B02001_004M","B02001_004MA","B02001_005E","B02001_005M","B02001_005MA","B02001_005EA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008EA","B02001_008M","B02001_008MA","B02001_009E","B02001_009EA","B02001_009M","B02001_009MA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1500000US530330204013","Block Group 3, Census Tract 204.01, King County, Washington","877","null","198","null","587","170","null","null","125","null","154","null","14","null","22","null","120","67","null","null","0","12","null","null","0","null","12","null","31","null","38","null","0","null","12","null","31","null","38","null",
"1500000US530330204021","Block Group 1, Census Tract 204.02, King County, Washington","1402","null","426","null","956","287","null","null","0","null","12","null","0","null","12","null","243","171","null","null","0","12","null","null","0","null","12","null","203","null","130","null","0","null","12","null","203","null","130","null",
"1500000US530330204022","Block Group 2, Census Tract 204.02, King County, Washington","963","null","185","null","847","202","null","null","1","null","14","null","0","null","12","null","70","56","null","null","0","12","null","null","23","null","29","null","22","null","34","null","0","null","12","null","22","null","34","null",
"1500000US530330204023","Block Group 3, Census Tract 204.02, King County, Washington","782","null","306","null","430","134","null","null","36","null","42","null","0","null","12","null","72","74","null","null","0","12","null","null","216","null","331","null","28","null","45","null","0","null","12","null","28","null","45","null",
"1500000US530330204024","Block Group 4, Census Tract 204.02, King County, Washington","1130","null","297","null","1074","294","null","null","0","null","12","null","0","null","12","null","28","31","null","null","0","12","null","null","0","null","12","null","28","null","44","null","0","null","12","null","28","null","44","null",
"1500000US530330204025","Block Group 5, Census Tract 204.02, King County, Washington","1336","null","312","null","966","268","null","null","4","null","9","null","5","null","10","null","120","123","null","null","0","12","null","null","81","null","61","null","160","null","196","null","56","null","85","null","104","null","120","null",
"1500000US530330205001","Block Group 1, Census Tract 205, King County, Washington","1672","null","426","null","1172","379","null","null","19","null","29","null","0","null","12","null","253","190","null","null","24","39","null","null","47","null","51","null","157","null","101","null","39","null","64","null","118","null","80","null",
"1500000US530330205002","Block Group 2, Census Tract 205, King County, Washington","940","null","259","null","672","250","null","null","51","null","46","null","0","null","12","null","138","95","null","null","0","12","null","null","41","null","63","null","38","null","47","null","0","null","12","null","38","null","47","null",
"1500000US530330205003","Block Group 3, Census Tract 205, King County, Washington","943","null","214","null","655","191","null","null","0","null","12","null","0","null","12","null","207","113","null","null","0","12","null","null","0","null","12","null","81","null","72","null","24","null","36","null","57","null","64","null",
"1500000US530330205004","Block Group 4, Census Tract 205, King County, Washington","953","null","321","null","724","272","null","null","0","null","12","null","0","null","12","null","154","102","null","null","0","12","null","null","20","null","33","null","55","null","71","null","0","null","12","null","55","null","71","null",
"1500000US530330205005","Block Group 5, Census Tract 205, King County, Washington","1456","null","389","null","962","277","null","null","0","null","12","null","4","null","8","null","114","125","null","null","0","12","null","null","354","null","352","null","22","null","25","null","17","null","29","null","5","null","11","null",
"1500000US530330205006","Block Group 6, Census Tract 205, King County, Washington","705","null","220","null","470","209","null","null","83","null","125","null","0","null","12","null","105","99","null","null","0","12","null","null","22","null","37","null","25","null","29","null","13","null","21","null","12","null","20","null",
"1500000US530330206001","Block Group 1, Census Tract 206, King County, Washington","934","null","181","null","642","147","null","null","51","null","88","null","23","null","38","null","100","116","null","null","24","48","null","null","32","null","51","null","62","null","59","null","0","null","12","null","62","null","59","null",
"1500000US530330206002","Block Group 2, Census Tract 206, King County, Washington","999","null","220","null","838","192","null","null","58","null","84","null","0","null","12","null","52","39","null","null","0","12","null","null","11","null","17","null","40","null","38","null","0","null","12","null","40","null","38","null",
"1500000US530330206003","Block Group 3, Census Tract 206, King County, Washington","850","null","208","null","532","179","null","null","64","null","86","null","0","null","12","null","216","134","null","null","12","19","null","null","0","null","12","null","26","null","43","null","0","null","12","null","26","null","43","null",
"1500000US530330206004","Block Group 4, Census Tract 206, King County, Washington","837","null","180","null","579","203","null","null","28","null","57","null","0","null","12","null","214","102","null","null","0","12","null","null","0","null","12","null","16","null","26","null","0","null","12","null","16","null","26","null",
"1500000US530330207001","Block Group 1, Census Tract 207, King County, Washington","1086","null","188","null","783","190","null","null","129","null","109","null","8","null","13","null","112","95","null","null","0","12","null","null","42","null","50","null","12","null","22","null","0","null","12","null","12","null","22","null",
"1500000US530330207002","Block Group 2, Census Tract 207, King County, Washington","1541","null","251","null","787","221","null","null","191","null","128","null","0","null","12","null","433","242","null","null","20","30","null","null","13","null","20","null","97","null","81","null","0","null","12","null","97","null","81","null",
"1500000US530330207003","Block Group 3, Census Tract 207, King County, Washington","1164","null","204","null","803","216","null","null","72","null","108","null","0","null","12","null","140","102","null","null","0","12","null","null","93","null","128","null","56","null","39","null","7","null","11","null","49","null","40","null",
"1500000US530330208001","Block Group 1, Census Tract 208, King County, Washington","1328","null","223","null","1049","196","null","null","16","null","24","null","0","null","12","null","103","62","null","null","0","12","null","null","0","null","12","null","160","null","150","null","0","null","12","null","160","null","150","null",
"1500000US530330208002","Block Group 2, Census Tract 208, King County, Washington","1246","null","199","null","1042","177","null","null","30","null","28","null","0","null","12","null","137","83","null","null","0","12","null","null","0","null","12","null","37","null","28","null","0","null","12","null","37","null","28","null",
"1500000US530330208003","Block Group 3, Census Tract 208, King County, Washington","921","null","156","null","772","137","null","null","0","null","12","null","18","null","41","null","115","82","null","null","0","12","null","null","0","null","12","null","16","null","19","null","0","null","12","null","16","null","19","null",
"1500000US530330208004","Block Group 4, Census Tract 208, King County, Washington","778","null","152","null","690","144","null","null","6","null","10","null","8","null","13","null","54","54","null","null","0","12","null","null","11","null","17","null","9","null","13","null","0","null","12","null","9","null","13","null",
"1500000US530330209001","Block Group 1, Census Tract 209, King County, Washington","1807","null","310","null","954","250","null","null","268","null","232","null","3","null","8","null","415","177","null","null","0","12","null","null","69","null","100","null","98","null","72","null","0","null","12","null","98","null","72","null",
"1500000US530330209002","Block Group 2, Census Tract 209, King County, Washington","897","null","187","null","761","156","null","null","0","null","12","null","0","null","12","null","84","70","null","null","12","28","null","null","0","null","12","null","40","null","44","null","0","null","12","null","40","null","44","null",
"1500000US530330209003","Block Group 3, Census Tract 209, King County, Washington","941","null","206","null","760","184","null","null","0","null","12","null","0","null","12","null","122","77","null","null","0","12","null","null","16","null","28","null","43","null","47","null","0","null","12","null","43","null","47","null",
"1500000US530330210001","Block Group 1, Census Tract 210, King County, Washington","1079","null","395","null","541","205","null","null","150","null","150","null","0","null","12","null","312","340","null","null","0","12","null","null","10","null","20","null","66","null","83","null","10","null","20","null","56","null","65","null",
