"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_001MA","B02001_001EA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007M","B02001_007MA","B02001_007EA","B02001_008E","B02001_008EA","B02001_008M","B02001_008MA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1500000US530330303091","Block Group 1, Census Tract 303.09, King County, Washington","1312","424","null","null","725","305","null","null","447","232","null","null","0","12","null","null","41","null","65","null","0","12","null","null","2","3","null","null","97","null","90","null","0","12","null","null","97","null","90","null",
"1500000US530330303092","Block Group 2, Census Tract 303.09, King County, Washington","1380","460","null","null","760","370","null","null","243","324","null","null","20","34","null","null","90","null","83","null","17","30","null","null","86","130","null","null","164","null","171","null","0","12","null","null","164","null","171","null",
"1500000US530330303093","Block Group 3, Census Tract 303.09, King County, Washington","938","350","null","null","728","301","null","null","99","126","null","null","0","12","null","null","25","null","39","null","0","12","null","null","0","12","null","null","86","null","67","null","0","12","null","null","86","null","67","null",
"1500000US530330303094","Block Group 4, Census Tract 303.09, King County, Washington","2163","505","null","null","890","337","null","null","443","233","null","null","0","12","null","null","421","null","226","null","0","12","null","null","15","29","null","null","394","null","243","null","0","12","null","null","394","null","243","null",
"1500000US530330303101","Block Group 1, Census Tract 303.10, King County, Washington","627","202","null","null","467","168","null","null","6","10","null","null","0","12","null","null","94","null","67","null","0","12","null","null","0","12","null","null","60","null","90","null","48","85","null","null","12","null","22","null",
"1500000US530330303102","Block Group 2, Census Tract 303.10, King County, Washington","1262","252","null","null","816","270","null","null","30","35","null","null","0","12","null","null","368","null","182","null","0","12","null","null","0","12","null","null","48","null","39","null","13","23","null","null","35","null","30","null",
"1500000US530330303103","Block Group 3, Census Tract 303.10, King County, Washington","2105","397","null","null","970","292","null","null","82","65","null","null","0","12","null","null","643","null","204","null","0","12","null","null","235","173","null","null","175","null","103","null","29","48","null","null","146","null","96","null",
"1500000US530330303104","Block Group 4, Census Tract 303.10, King County, Washington","2212","448","null","null","1058","340","null","null","206","127","null","null","9","15","null","null","614","null","266","null","0","12","null","null","10","16","null","null","315","null","287","null","11","18","null","null","304","null","285","null",
"1500000US530330303111","Block Group 1, Census Tract 303.11, King County, Washington","1446","266","null","null","1038","224","null","null","110","119","null","null","0","12","null","null","127","null","123","null","19","31","null","null","13","20","null","null","139","null","114","null","0","12","null","null","139","null","114","null",
"1500000US530330303112","Block Group 2, Census Tract 303.11, King County, Washington","1801","383","null","null","1243","336","null","null","102","100","null","null","31","48","null","null","85","null","79","null","19","29","null","null","130","147","null","null","191","null","111","null","14","21","null","null","177","null","110","null",
"1500000US530330303113","Block Group 3, Census Tract 303.11, King County, Washington","1505","358","null","null","788","340","null","null","261","188","null","null","45","73","null","null","273","null","219","null","9","15","null","null","53","70","null","null","76","null","66","null","0","12","null","null","76","null","66","null",
"1500000US530330303114","Block Group 4, Census Tract 303.11, King County, Washington","825","248","null","null","447","189","null","null","19","21","null","null","17","26","null","null","79","null","84","null","12","18","null","null","69","79","null","null","182","null","146","null","36","58","null","null","146","null","159","null",
"1500000US530330303121","Block Group 1, Census Tract 303.12, King County, Washington","1312","362","null","null","623","320","null","null","153","109","null","null","25","40","null","null","208","null","160","null","0","12","null","null","75","88","null","null","228","null","145","null","0","12","null","null","228","null","145","null",
"1500000US530330303122","Block Group 2, Census Tract 303.12, King County, Washington","1061","271","null","null","603","230","null","null","209","126","null","null","23","37","null","null","149","null","109","null","0","12","null","null","22","32","null","null","55","null","50","null","0","12","null","null","55","null","50","null",
"1500000US530330303123","Block Group 3, Census Tract 303.12, King County, Washington","1105","300","null","null","815","216","null","null","99","107","null","null","0","12","null","null","28","null","49","null","132","156","null","null","0","12","null","null","31","null","36","null","0","12","null","null","31","null","36","null",
"1500000US530330303124","Block Group 4, Census Tract 303.12, King County, Washington","1530","397","null","null","1204","407","null","null","89","69","null","null","10","15","null","null","189","null","179","null","0","12","null","null","9","15","null","null","29","null","34","null","0","12","null","null","29","null","34","null",
"1500000US530330303131","Block Group 1, Census Tract 303.13, King County, Washington","1422","298","null","null","880","231","null","null","89","74","null","null","7","11","null","null","205","null","170","null","159","114","null","null","17","26","null","null","65","null","72","null","0","12","null","null","65","null","72","null",
"1500000US530330303132","Block Group 2, Census Tract 303.13, King County, Washington","2325","479","null","null","1312","387","null","null","328","188","null","null","3","7","null","null","305","null","164","null","25","41","null","null","112","165","null","null","240","null","131","null","25","40","null","null","215","null","134","null",
"1500000US530330303141","Block Group 1, Census Tract 303.14, King County, Washington","2141","443","null","null","885","297","null","null","331","269","null","null","9","15","null","null","601","null","406","null","0","12","null","null","179","159","null","null","136","null","112","null","0","12","null","null","136","null","112","null",
"1500000US530330303142","Block Group 2, Census Tract 303.14, King County, Washington","1083","260","null","null","637","196","null","null","86","93","null","null","6","15","null","null","177","null","110","null","0","12","null","null","133","205","null","null","44","null","57","null","0","12","null","null","44","null","57","null",
"1500000US530330303143","Block Group 3, Census Tract 303.14, King County, Washington","1116","192","null","null","686","156","null","null","88","104","null","null","0","12","null","null","242","null","121","null","0","12","null","null","5","39","null","null","95","null","118","null","0","12","null","null","95","null","118","null",
"1500000US530330304011","Block Group 1, Census Tract 304.01, King County, Washington","2458","630","null","null","981","425","null","null","459","419","null","null","107","130","null","null","684","null","442","null","0","12","null","null","0","12","null","null","227","null","177","null","0","12","null","null","227","null","177","null",
"1500000US530330304012","Block Group 2, Census Tract 304.01, King County, Washington","1723","503","null","null","1237","428","null","null","14","23","null","null","194","287","null","null","127","null","85","null","0","12","null","null","0","12","null","null","151","null","176","null","16","27","null","null","135","null","162","null",
"1500000US530330304013","Block Group 3, Census Tract 304.01, King County, Washington","1480","438","null","null","1237","357","null","null","37","62","null","null","0","12","null","null","19","null","32","null","0","12","null","null","67","59","null","null","120","null","117","null","0","12","null","null","120","null","117","null",
"1500000US530330304014","Block Group 4, Census Tract 304.01, King County, Washington","1621","524","null","null","1119","467","null","null","132","101","null","null","44","69","null","null","224","null","341","null","0","12","null","null","16","28","null","null","86","null","116","null","0","12","null","null","86","null","116","null",
"1500000US530330304015","Block Group 5, Census Tract 304.01, King County, Washington","2454","774","null","null","1707","620","null","null","156","230","null","null","258","306","null","null","41","null","49","null","135","188","null","null","157","247","null","null","0","null","12","null","0","12","null","null","0","null","12","null",
